0.51801,0.7478,0.49973,0.87312,0.7706,0.62471,0.47944,0.85197,0.52086,0.74622,0.50165,0.8739,0.66476,0.67626,0.48691,0.85952,6.2555,16220,3.9992,65527,13781,8916.7,11239,661,661,46557,0,0,0,0,64866,17614,1.046,10970,68.895,1.2033e+08
0.17641,0.95887,0.42835,0.92745,0.34708,0.91898,0.41201,0.89376,0.20954,0.95109,0.42501,0.91956,0.26191,0.93887,0.41977,0.90757,6.7779,21209,3.0936,65531,15144,11648,10570,486,1321,53876,0,0,0,0,65045,20573,0.95687,13925,69.604,1.9391e+08
0.31002,0.88286,0.58399,0.91441,0.59783,0.77452,0.55942,0.88587,0.39966,0.84911,0.57544,0.90278,0.52492,0.80203,0.56686,0.89421,7.1534,19591,3.0303,65491,16891,10769,14401,660,660,52136,0,0,0,0,64831,21314,0.78814,12999,90.607,1.6897e+08
0.51792,0.9147,0.11452,0.80049,0.75133,0.87623,0.1065,0.76762,0.55306,0.90883,0.11391,0.7954,0.74295,0.87761,0.10641,0.77023,7.3115,19072,3.1185,65463,18817,11778,13061,100,505,57681,0,0,0,0,65363,23664,1.0133,14350,56.054,2.0591e+08
0.10672,0.87073,0.75097,0.95813,0.16115,0.80535,0.73882,0.94751,0.11207,0.86424,0.74953,0.95572,0.15719,0.81014,0.73846,0.94695,5.2007,9271,9.6381,65442,7846.3,6399.2,4635,662,662,40038,0,0,0,0,64780,11731,2.1854,8721.1,58.56,7.6057e+07
0.49617,0.8637,0.1439,0.79271,0.53978,0.85171,0.14097,0.78498,0.43021,0.8818,0.1477,0.80726,0.61559,0.83089,0.13863,0.77536,6.8008,9761,6.5857,65507,14118,7843.6,10204,100,8993,53108,0,0,0,0,65407,17713,1.857,10697,41.791,1.1443e+08
0.0091299,0.79122,0.99001,0.99796,0.0091811,0.7908,0.98963,0.99782,0.0082874,0.81042,0.99016,0.998,0.016471,0.6247,0.98905,0.99733,5.8927,7880.8,11.547,65515,7394.2,6660.1,3601,330,334,49113,0,0,0,0,65185,12380,2.6756,9934.2,327.7,9.8688e+07
0.30887,0.90421,0.41524,0.8811,0.35665,0.8894,0.40986,0.87521,0.2706,0.91593,0.41821,0.89028,0.43393,0.86543,0.40657,0.86409,5.0645,8746,8.2679,65531,8076.4,7316.1,5326,88,490,50162,0,0,0,0,65443,13647,2.27,11001,42.976,1.2102e+08
0.01296,0.76916,0.98296,0.99638,0.016225,0.71174,0.98231,0.99601,0.011627,0.79262,0.98378,0.99691,0.019085,0.66092,0.98198,0.99589,5.7917,5777,15.768,65519,6369.2,5143.5,3674,452,665,40411,0,0,0,0,65067,10276,3.1241,8066.2,190.02,6.5063e+07
0.14133,0.9484,0.67315,0.9537,0.21765,0.92007,0.66646,0.94112,0.13978,0.94899,0.6739,0.95441,0.2042,0.9251,0.6706,0.94561,5.6306,2807,12.295,65531,7832.9,5839.2,4824,4,178,49642,0,0,0,0,65527,12411,2.9816,9626.9,37.61,9.2677e+07
0.069945,0.85186,0.88262,0.98096,0.099639,0.7861,0.87805,0.97626,0.074969,0.84033,0.88117,0.97924,0.11288,0.7575,0.87614,0.97541,5.7025,12813,5.6926,65507,9222.7,8022.3,5403,664,664,43497,0,0,0,0,64843,13808,1.5775,10277,112.93,1.0563e+08
0.36729,0.94861,0.27769,0.87535,0.56361,0.92118,0.26759,0.84694,0.35518,0.95033,0.27926,0.87761,0.60535,0.91536,0.26606,0.84368,6.494,24698,2.6537,65531,16510,13812,9233,659,659,57261,0,0,0,0,64872,23130,0.92494,16199,67.164,2.6242e+08
0.25176,0.89275,0.57137,0.9195,0.40237,0.82863,0.55624,0.89966,0.26968,0.88526,0.57065,0.91655,0.41166,0.82469,0.55583,0.89911,6.6989,17868,3.4255,65470,15458,9922.2,12887,662,662,49458,0,0,0,0,64808,19641,0.89877,12117,81.362,1.4683e+08
0.56627,0.93888,0.12912,0.81584,0.92038,0.90059,0.1187,0.77172,0.56466,0.93897,0.13042,0.81711,0.9316,0.89938,0.11809,0.76967,7.1214,31137,1.9347,65527,22939,15510,19713,659,659,60295,0,0,0,0,64868,29027,0.44033,17787,72.592,3.1636e+08
0.4388,0.89361,0.41019,0.87303,0.72612,0.82394,0.39202,0.8417,0.48869,0.88138,0.40845,0.86749,0.76707,0.81401,0.3906,0.84174,6.8732,21714,2.6187,65463,18561,11463,16020,659,659,53145,0,0,0,0,64804,23036,0.63527,13643,78.425,1.8614e+08
0.50833,0.94278,0.17643,0.8313,0.73007,0.91785,0.16812,0.802,0.4352,0.95101,0.18025,0.84525,0.80452,0.90947,0.1654,0.79296,6.8566,29514,2.1495,65495,20137,15245,14492,658,2635,59484,0,0,0,0,64837,26705,0.6556,17540,70.52,3.0767e+08
0.33863,0.89695,0.50816,0.89969,0.53335,0.83779,0.49406,0.87772,0.35931,0.89078,0.50839,0.89904,0.57579,0.82488,0.49138,0.8754,7.029,20431,2.7254,65531,18633,10910,16934,660,660,52068,0,0,0,0,64871,22800,0.61531,13141,85.993,1.7269e+08
0.41716,0.93049,0.2593,0.84717,0.68995,0.88505,0.24723,0.81158,0.47508,0.92075,0.25756,0.83773,0.64245,0.89297,0.24969,0.81738,6.475,14209,4.2693,65375,14156,10941,7404,24,6044,55711,0,0,0,0,65351,19782,1.5016,13818,53.986,1.9093e+08
0.32727,0.86851,0.49156,0.8989,0.52438,0.78892,0.47219,0.87458,0.36173,0.85457,0.4867,0.89283,0.49423,0.80109,0.47688,0.87933,5.8942,15206,4.392,65531,11538,9171.1,7278,661,661,45921,0,0,0,0,64870,16244,1.3015,11434,59.778,1.3073e+08
0.54455,0.93352,0.18295,0.81805,0.90238,0.88977,0.1723,0.77726,0.62774,0.92327,0.18049,0.80701,0.92206,0.88737,0.17128,0.77592,6.9564,23949,2.7651,65519,17869,13910,9218,413,5281,59139,0,0,0,0,65106,24243,1.0081,16384,64.33,2.6845e+08
0.55032,0.88462,0.32201,0.84441,0.89865,0.81141,0.30426,0.81115,0.61844,0.87016,0.31692,0.83613,0.88088,0.81512,0.30524,0.81371,6.47,20732,2.9998,65527,16199,11678,11864,659,659,53884,0,0,0,0,64868,21475,0.9227,14098,68.42,1.9875e+08
0.96297,0.90773,0.071838,0.74831,1.6355,0.84328,0.061729,0.68981,1.0027,0.90393,0.070533,0.74218,1.5192,0.85442,0.063457,0.70094,7.7719,33919,1.7993,65531,26161,16307,23869,4,6499,62451,0,0,0,0,65527,32087,0.32955,18580,72.611,3.4521e+08
0.91063,0.87302,0.15279,0.7659,1.4838,0.79316,0.13948,0.72277,0.94565,0.86819,0.15175,0.7621,1.3609,0.8103,0.14265,0.72983,6.8566,25661,2.2245,65511,21622,13279,18446,658,658,57459,0,0,0,0,64853,26649,0.51479,15577,69.104,2.4265e+08
0.95319,0.90899,0.06257,0.74122,1.5259,0.85423,0.054397,0.68834,0.96748,0.90759,0.062342,0.73945,1.5524,0.8517,0.054608,0.6931,7.8516,34017,1.7849,65527,26804,16384,24504,4,6104,62815,0,0,0,0,65523,32653,0.31483,18648,72.848,3.4774e+08
0.99032,0.85879,0.12593,0.75083,1.5429,0.77994,0.11321,0.70584,1.0181,0.85474,0.12526,0.74745,1.5467,0.77939,0.11526,0.70983,6.7706,25160,2.2213,65531,21243,13045,18447,658,658,56147,0,0,0,0,64873,26191,0.52828,15320,65.559,2.3472e+08
0.25043,0.94882,0.35239,0.89092,0.40747,0.91669,0.338,0.85986,0.29162,0.94029,0.34964,0.88216,0.3835,0.92159,0.34082,0.86386,6.5536,7719,5.9235,65479,11981,9179.5,6894,36,7634,54288,0,0,0,0,65443,17320,1.9177,12509,48.864,1.5647e+08
0.070604,0.8822,0.8434,0.97461,0.1037,0.82728,0.83848,0.96925,0.069179,0.88438,0.84369,0.97515,0.10438,0.82615,0.836,0.9686,6.1689,12813,6.3082,65487,10252,7671.7,6949,663,663,42833,0,0,0,0,64824,14202,1.5848,9828.1,96.905,9.6592e+07
0.20565,0.96493,0.37353,0.91722,0.38328,0.93463,0.36176,0.87668,0.20309,0.96533,0.37535,0.91271,0.25073,0.95724,0.36977,0.90528,5.9748,16849,3.577,65519,13729,11498,6617,661,5955,52524,0,0,0,0,64858,19597,1.3028,13984,55.439,1.9555e+08
0.35947,0.90304,0.46958,0.89261,0.76938,0.79226,0.43975,0.84972,0.4112,0.88889,0.46527,0.88482,0.45905,0.87604,0.46189,0.88054,6.9656,21613,2.7707,65523,18107,11381,15865,661,661,54248,0,0,0,0,64862,22667,0.6736,13637,82.946,1.8597e+08
0.21127,0.92812,0.4063,0.90327,0.31033,0.89413,0.39279,0.8762,0.26745,0.90893,0.40208,0.88905,0.31685,0.8919,0.3934,0.87657,6.0296,3468,10.488,65495,9942.6,6002,6908,36,7241,47513,0,0,0,0,65459,13700,2.6649,9425.8,36.824,8.8847e+07
0.055591,0.86756,0.90311,0.98259,0.092503,0.78016,0.89686,0.97821,0.070987,0.8307,0.90036,0.98078,0.094994,0.77421,0.89793,0.97831,6.1593,11791,7.1589,65531,9845.6,7838.5,6038,664,664,47941,0,0,0,0,64867,14403,1.8682,10513,129.42,1.1051e+08
0.069501,0.95016,0.77591,0.97133,0.12152,0.91247,0.76775,0.95903,0.10296,0.92593,0.77115,0.96269,0.12989,0.90642,0.76769,0.95804,4.7436,5475,21.228,65503,4984.8,4081.4,3930,16,416,41740,0,0,0,0,65487,8952.6,3.8203,7436.5,29.053,5.5301e+07
0.029887,0.88586,0.93627,0.99009,0.044337,0.82911,0.93335,0.98731,0.037102,0.85752,0.93381,0.98813,0.052272,0.79828,0.93166,0.98633,6.2034,9990,7.8166,65418,8605.9,7234.6,5037,393,661,45433,0,0,0,0,65025,13137,2.0319,9927.2,139.93,9.855e+07
0.065732,0.95507,0.78591,0.97462,0.12389,0.91517,0.77988,0.96234,0.090028,0.93828,0.78416,0.96879,0.10036,0.93124,0.78159,0.96611,4.6606,5518,21.783,65523,5103.9,4088.6,4229,4,424,42863,0,0,0,0,65519,9128.7,3.8684,7568.7,29.571,5.7285e+07
0.020772,0.85419,0.96299,0.9937,0.036694,0.74331,0.95917,0.99119,0.024479,0.82809,0.96133,0.99271,0.02922,0.7956,0.96049,0.99219,4.4999,5216,17.278,65471,5257.4,5217.2,1984,661,661,38296,0,0,0,0,64810,9557.1,3.2507,7981.8,110.84,6.371e+07
0.21157,0.94439,0.41829,0.91539,0.37273,0.902,0.40324,0.88831,0.18315,0.95181,0.42089,0.92274,0.21564,0.94331,0.41702,0.91662,6.3445,6782,7.2536,65531,10752,7876.7,6265,76,315,51249,0,0,0,0,65455,15415,2.1142,11047,43.154,1.2203e+08
0.23557,0.79049,0.71549,0.93691,0.29807,0.73372,0.70858,0.93103,0.22984,0.7951,0.7166,0.9383,0.31705,0.71671,0.71059,0.93191,6.4563,12433,5.6726,65523,11496,8162.9,7906,658,658,47828,0,0,0,0,64865,15652,1.5591,10622,83.877,1.1283e+08
0.35038,0.94071,0.23265,0.86461,0.60026,0.8984,0.2173,0.82436,0.37328,0.93677,0.2316,0.86093,0.53464,0.90951,0.22216,0.83507,6.9711,20246,3.0554,65527,15473,11745,8354,20,7121,53091,0,0,0,0,65507,20791,1.0434,13888,54.253,1.9287e+08
0.86722,0.74102,0.45972,0.84642,1.14,0.6601,0.44082,0.82817,0.81693,0.75596,0.46254,0.85017,1.3418,0.59995,0.43727,0.8214,6.8469,21173,2.8285,65527,17182,11233,14553,661,661,52835,0,0,0,0,64866,21824,0.73543,13456,83.762,1.8105e+08
0.23223,0.93831,0.37543,0.912,0.36364,0.9032,0.36079,0.88321,0.25524,0.93211,0.37368,0.90652,0.38056,0.89869,0.36095,0.88111,6.466,12450,5.1753,65495,10825,8917.5,5101,20,4445,48129,0,0,0,0,65475,15711,1.6244,11386,44.492,1.2964e+08
0.69081,0.77184,0.50233,0.86637,0.95325,0.68542,0.48785,0.85079,0.7046,0.76736,0.50244,0.86628,1.0451,0.65511,0.48236,0.84448,6.4877,19751,3.2578,65523,15096,11047,11252,661,661,52517,0,0,0,0,64862,20148,0.98298,13344,81.493,1.7806e+08
0.40551,0.93348,0.17297,0.83335,0.5516,0.90957,0.16504,0.80804,0.401,0.93426,0.17455,0.83613,0.6062,0.90062,0.16101,0.79918,6.8876,16001,3.8173,65527,15523,11315,8699,20,7611,55966,0,0,0,0,65507,20887,1.3688,13975,54.594,1.953e+08
0.65476,0.7469,0.53058,0.8728,0.81226,0.68574,0.52115,0.86482,0.64157,0.75219,0.53136,0.87414,1.0173,0.60646,0.50698,0.85039,6.3609,18698,3.4393,65515,13768,10537,9229,659,659,49253,0,0,0,0,64856,18718,1.0433,12681,77.608,1.6082e+08
0.20086,0.95411,0.41989,0.92024,0.332,0.92404,0.40526,0.89142,0.21207,0.95149,0.41706,0.91466,0.31166,0.9287,0.40874,0.89716,5.5672,16827,4.0654,65463,11041,10789,3954,659,659,51250,0,0,0,0,64804,17255,1.3897,13260,54.789,1.7582e+08
0.041314,0.79708,0.90255,0.98413,0.060423,0.70372,0.8959,0.97981,0.040135,0.8026,0.90277,0.98413,0.055932,0.72574,0.8974,0.98068,5.0998,6982,14.205,65531,6446.1,4819.9,3991,665,665,32918,0,0,0,0,64866,9402.7,2.6298,6845.7,73.313,4.6863e+07
0.19579,0.96045,0.43397,0.92098,0.35574,0.92805,0.4202,0.89046,0.2426,0.95091,0.42919,0.91095,0.34079,0.93107,0.42027,0.89345,5.6392,16104,4.2048,65354,11488,11167,3951,658,2634,54526,0,0,0,0,64696,17986,1.4599,13839,56.815,1.9152e+08
0.042953,0.84956,0.89764,0.98364,0.07654,0.73181,0.8893,0.97808,0.052466,0.81567,0.89582,0.98258,0.059808,0.79045,0.89279,0.98044,5.6745,8945.2,11.699,65352,8023.3,5889.6,5747,663,663,43146,0,0,0,0,64689,11611,2.4369,8393.3,96.885,7.0447e+07
0.25256,0.9556,0.34372,0.90025,0.41263,0.92744,0.33115,0.86933,0.2686,0.95281,0.3423,0.89927,0.39222,0.93103,0.33259,0.87384,5.9567,20652,3.2803,65491,13246,12196,5271,658,1317,54348,0,0,0,0,64833,19690,1.1671,14570,58.758,2.1227e+08
0.066682,0.80174,0.84706,0.97429,0.10207,0.69662,0.83499,0.96627,0.073775,0.78033,0.84378,0.97212,0.10047,0.70138,0.83592,0.96661,5.6525,9649,10.182,65519,8428.5,5812.8,6617,662,662,34621,0,0,0,0,64857,11394,1.9391,7667.2,77.031,5.8786e+07
0.083578,0.96796,0.72437,0.96588,0.12907,0.95042,0.72162,0.95731,0.099954,0.9615,0.72306,0.96191,0.16581,0.93632,0.7165,0.95115,4.5292,4357,11.134,65531,5719.9,6106.7,2754,4,254,47398,0,0,0,0,65527,11568,2.8462,10054,39.277,1.0109e+08
0.071936,0.88191,0.88559,0.98022,0.11079,0.81675,0.8808,0.97537,0.057567,0.90467,0.88681,0.98197,0.09238,0.84729,0.88301,0.97765,6.8249,16568,4.1034,65124,13461,9511.6,10621,427,663,50776,0,0,0,0,64697,17988,1.1563,11932,154.58,1.4238e+08
0.2919,0.95433,0.28803,0.88847,0.4685,0.92676,0.27514,0.85682,0.31242,0.95115,0.28538,0.88325,0.47609,0.92557,0.27436,0.85517,6.2183,23568,2.7317,65519,15047,13121,7929,660,1321,54070,0,0,0,0,64859,21501,0.95563,15358,62.181,2.3588e+08
0.045358,0.83023,0.87199,0.98056,0.065421,0.7558,0.86187,0.97419,0.050965,0.80912,0.86996,0.97895,0.070957,0.73513,0.86279,0.97472,4.9189,7427,19.548,65531,6161.2,4706,3981,663,663,31526,0,0,0,0,64868,9151.5,3.0838,6767.1,60.462,4.5794e+07
0.22851,0.94443,0.28364,0.89281,0.33865,0.91748,0.26972,0.86486,0.24724,0.93999,0.28188,0.88878,0.30554,0.92564,0.27187,0.87146,6.3105,5001,6.6321,65507,13894,8135.5,10174,72,433,56264,0,0,0,0,65435,18357,1.9867,11997,46.863,1.4392e+08
0.2002,0.85778,0.75714,0.94828,0.37867,0.73128,0.73905,0.93297,0.22255,0.84188,0.753,0.94525,0.30353,0.78462,0.74587,0.93851,6.6944,19628,3.4121,65527,14590,10525,11740,662,662,50977,0,0,0,0,64865,19397,0.93241,12783,115.36,1.6342e+08
0.41334,0.95901,0.094309,0.83505,0.69712,0.93082,0.083282,0.78068,0.49957,0.95044,0.090148,0.81522,0.73836,0.92673,0.080586,0.77062,7.7005,32349,1.8765,65531,25141,15946,21751,12,4901,62208,0,0,0,0,65519,31028,0.43455,18184,71.047,3.3067e+08
0.27943,0.85042,0.59353,0.91519,0.53341,0.71494,0.56521,0.88741,0.34363,0.816,0.5868,0.90707,0.45707,0.75574,0.57185,0.89418,6.3984,16621,3.7387,65531,14192,9162,11751,661,661,46236,0,0,0,0,64870,18110,0.98725,11251,77.915,1.2658e+08
0.19994,0.95747,0.39446,0.91171,0.28424,0.93952,0.38495,0.89208,0.17538,0.9627,0.39655,0.91896,0.25124,0.94655,0.38619,0.89823,5.2592,9638,5.371,65531,9966.4,9616.2,5873,112,566,52937,0,0,0,0,65419,16544,1.7751,13205,51.584,1.7438e+08
0.16824,0.83245,0.78587,0.95551,0.2502,0.75116,0.77342,0.94559,0.14786,0.85279,0.78977,0.95915,0.23103,0.77024,0.78012,0.95073,6.8603,17073,3.8143,65348,13925,9395.4,11277,663,663,48999,0,0,0,0,64685,18076,0.99063,11526,113.81,1.3286e+08
0.57581,0.91722,0.11484,0.78706,0.76747,0.88957,0.10753,0.75813,0.51808,0.92538,0.11673,0.79965,0.75314,0.89159,0.10854,0.7633,7.1339,18761,3.3241,65479,17799,12362,10698,192,564,58963,0,0,0,0,65287,23334,1.1874,15090,58.959,2.2771e+08
0.072809,0.37785,0.89877,0.97566,0.079585,0.32254,0.89836,0.97552,0.07117,0.39327,0.90007,0.97643,0.073987,0.37019,0.89887,0.97576,6.0015,7606.5,18.592,65487,7177.1,4441.8,5781,345,1326,24449,0,0,0,0,65142,9324.2,2.485,5952.8,78.245,3.5436e+07
0.51743,0.83854,0.17938,0.78483,0.60397,0.81157,0.17536,0.76953,0.46049,0.85647,0.18299,0.79893,0.57502,0.82059,0.17615,0.77373,6.2965,4897,8.9283,65475,11720,6570.3,8550,16,381,51262,0,0,0,0,65459,15414,2.3606,10013,39.123,1.0025e+08
0.35037,0.27644,0.70723,0.91622,0.3632,0.24817,0.70695,0.91607,0.33773,0.29881,0.7095,0.91716,0.35188,0.2716,0.70729,0.9157,6.323,10970,8.1672,65284,9895.6,6035.7,8151,381,661,29134,0,0,0,0,64903,12452,1.4313,7558.8,67.948,5.7135e+07
0.52894,0.91316,0.12357,0.79013,0.70282,0.8845,0.11668,0.76202,0.47379,0.92204,0.12685,0.80395,0.68368,0.88763,0.11747,0.7678,7.0971,16240,3.9555,65531,16711,11186,10213,12,6396,58364,0,0,0,0,65519,21784,1.3733,13974,54.59,1.9528e+08
0.13836,0.34789,0.92884,0.97972,0.14851,0.30151,0.92724,0.97921,0.13938,0.34311,0.92878,0.97983,0.14436,0.32104,0.92824,0.97947,6.8983,13237,5.6794,65203,12196,8078.1,9443,275,1420,46926,0,0,0,0,64928,16059,1.4544,10449,203.94,1.0918e+08
0.088281,0.96331,0.75039,0.96645,0.19102,0.9208,0.74007,0.95007,0.15067,0.93773,0.74343,0.9542,0.20377,0.91552,0.73978,0.94835,5.2391,2193,15.186,65446,6330.8,5150.2,3827,4,4021,48838,0,0,0,0,65442,11234,3.4165,9280.1,36.251,8.612e+07
0.032399,0.82752,0.9523,0.99118,0.063683,0.66203,0.94695,0.98765,0.048407,0.74708,0.94876,0.98887,0.058362,0.69029,0.94695,0.98776,5.4496,9968,9.5533,65531,7597,6987.1,3639,665,665,44083,0,0,0,0,64866,12326,2.2801,9708,151.03,9.4246e+07
0.10475,0.95176,0.67853,0.95833,0.18902,0.91301,0.66792,0.94135,0.13513,0.93769,0.67564,0.95147,0.19191,0.91168,0.66969,0.94437,4.4427,2646,14.045,65531,6720.1,5424.3,3969,661,3969,45664,0,0,0,0,64870,11120,3.147,8859.4,34.976,7.8489e+07
0.023162,0.79441,0.96407,0.99332,0.047028,0.58118,0.95999,0.99076,0.033333,0.70222,0.96206,0.99188,0.035309,0.68554,0.96096,0.99144,6.0616,7478,10.844,65531,7519.6,5782.8,4837,393,662,40843,0,0,0,0,65138,11303,2.4674,8439.7,153.5,7.1229e+07
0.34472,0.93421,0.28197,0.85789,0.43246,0.91745,0.27693,0.84448,0.3462,0.93399,0.28275,0.85791,0.51023,0.90261,0.27266,0.83085,6.4298,10849,5.2727,65527,13095,9845.2,7190,345,5294,55817,0,0,0,0,65182,18405,1.7523,12933,50.886,1.6726e+08
0.09277,0.8758,0.78958,0.96648,0.12477,0.83248,0.78403,0.96118,0.090119,0.87913,0.78934,0.9665,0.14956,0.79914,0.77679,0.95555,5.1929,9747,8.9611,65531,7556.9,6682.9,3973,662,662,40485,0,0,0,0,64869,11749,2.1132,8996.2,64.438,8.0931e+07
0.17633,0.87988,0.53316,0.91783,0.20912,0.85781,0.52531,0.90841,0.1636,0.88866,0.5362,0.92198,0.19862,0.86492,0.52671,0.91104,5.588,2884,25.457,65531,7833.1,3569.4,6247,4,6045,38870,0,0,0,0,65527,10230,4.1212,6579.3,25.701,4.3287e+07
0.098162,0.54548,0.89783,0.97496,0.12123,0.43867,0.89515,0.97341,0.096247,0.5574,0.899,0.97571,0.11007,0.49035,0.89644,0.97424,4.9952,6949,16.091,65487,6187.1,4953.5,3309,661,661,37155,0,0,0,0,64826,9621,2.9891,7368.2,79.448,5.429e+07
0.39977,0.93884,0.22817,0.85199,0.48126,0.9264,0.22365,0.84066,0.39802,0.93913,0.22841,0.85237,0.70167,0.8927,0.2149,0.81288,6.711,17544,3.741,65531,15286,11800,7860,4,5847,57328,0,0,0,0,65527,21097,1.3288,14540,56.801,2.1142e+08
0.22825,0.88391,0.60758,0.92529,0.30128,0.84636,0.59943,0.91604,0.23981,0.87753,0.60678,0.92355,0.41555,0.78806,0.58504,0.90068,5.7757,14656,5.1619,65523,10798,8950.6,6604,660,660,48311,0,0,0,0,64863,15658,1.4982,11339,66.717,1.2857e+08
